,Unnamed: 0,has_latitude,has_longitude,opening_hours,facility_type,architecturalBarriers,name,sport,has_capacity,menu,hiking,has_osmID,has_contactPoint
1248,1248,46.04053115844727,11.094216346740724,,information,ab_11877,,,,,,8261216799,cp_5079177254
1249,1249,46.03921508789063,11.10020923614502,,picnic_table,ab_56417,,,,,,8261216801,cp_3586539417
1250,1250,46.039161682128906,11.100208282470703,,picnic_table,ab_83531,,,,,,8261216802,cp_4527984646
1251,1251,46.00532531738281,11.133963584899902,,information,ab_4312,'Pont dei Mincoti',,,,yes,8387778856,cp_1182646731
1252,1252,46.00395584106445,11.13035774230957,,information,ab_92860,,,,,yes,8387778857,cp_2615278255
1253,1253,46.005218505859375,11.137723922729492,,information,ab_35097,,,,,yes,8387778858,cp_7881446214
1254,1254,46.07836532592773,11.14163303375244,,picnic_table,ab_94277,,,,,,8421282152,cp_6001212787
1255,1255,46.06040573120117,11.121764183044434,,cafe,ab_78436,,,,,,8446128412,cp_8161471699
1256,1256,46.07356262207031,11.110391616821287,,information,ab_56396,,,,,,8499970742,cp_1751579957
1257,1257,46.073577880859375,11.110504150390623,,information,ab_46459,,,,,,8499970743,cp_9791519629
1258,1258,46.077247619628906,11.114508628845217,,information,ab_28570,,,,,,8510563266,cp_3056227989
1259,1259,46.08939743041992,11.084668159484863,,information,ab_12365,,,,,,8548116378,cp_4587984135
1260,1260,46.12817001342773,11.163247108459473,,viewpoint,ab_59250,,,,,,8557826198,cp_5759822202
1261,1261,46.115848541259766,11.154041290283203,,firepit,ab_82985,,,,,,8598248632,cp_3503793707
1262,1262,46.11141204833984,11.154134750366213,,information,ab_84278,,,,,,8605453593,cp_1214411718
1263,1263,46.11339569091797,11.152857780456545,,information,ab_70409,,,,,,8605453595,cp_9386284513
1264,1264,46.11809921264648,11.151856422424316,,information,ab_39263,,,,,,8605453596,cp_1223828988
1265,1265,46.117713928222656,11.150919914245604,,information,ab_42877,,,,,,8605669105,cp_8474235609
1266,1266,46.13151550292969,11.163238525390623,,information,ab_96010,,,,,,8605669106,cp_6762204159
1267,1267,46.1345329284668,11.16551399230957,,information,ab_49178,,,,,,8605669107,cp_5138620009
1268,1268,46.1407470703125,11.165189743041992,,information,ab_72924,,,,,,8605669108,cp_6832038963
1269,1269,46.11254119873047,11.152297019958496,,information,ab_27224,,,,,,8609832626,cp_5075755494
1270,1270,46.09053039550781,11.071685791015623,,parking,ab_56832,,,,,,8622218463,cp_5925269498
1271,1271,46.00001525878906,11.12256145477295,,information,ab_29339,'46º parallelo',,,,,8632183928,cp_4845965220
1272,1272,45.99000549316406,11.13742446899414,,picnic_table,ab_27799,,,,,,8633486948,cp_5540646605
1273,1273,46.0396728515625,11.057523727416992,,parking,ab_12528,,,,,,8645353648,cp_9992718114
1274,1274,46.08854675292969,11.068800926208496,,pitch,ab_10094,,beachvolleyball,,,,8645353870,cp_2424896282
1275,1275,46.05469512939453,11.052565574645996,,picnic_table,ab_46934,,,,,,8662348908,cp_4453803481
1276,1276,46.127628326416016,11.1653413772583,,viewpoint,ab_28381,,,,,,8682372977,cp_8482947742
1277,1277,46.053688049316406,11.125798225402832,,social_facility,ab_61858,'Polo medicina territoriale Clarina',,,,,8708728574,cp_4285458975
1278,1278,46.08646011352539,11.150069236755373,,viewpoint,ab_99893,,,,,,8715796932,cp_1796625319
1279,1279,46.02727127075195,11.165189743041992,,pitch,ab_99781,,table_tennis,,,,8731338531,cp_2145150412
1280,1280,46.05488967895508,11.124232292175291,,pitch,ab_65400,,table_tennis,,,,8731386898,cp_6670004805
1281,1281,46.05693054199219,11.121682167053224,,pitch,ab_83283,,table_tennis,,,,8731411985,cp_5934352433
1282,1282,46.070274353027344,11.123567581176758,"Mo 18:00-23:00; Tu-Sa 11:30-14:30,18:00-23:00",restaurant,ab_22990,'Soul Kitchen Bistrot',,,,,8758596219,cp_8560873465
1283,1283,46.074493408203125,11.120453834533691,,attraction,ab_72010,'Locomotiva 625.011',,,,,8758969463,cp_8092535967
1284,1284,46.10172271728516,11.095680236816406,,attraction,ab_93454,'Rimorchiata CP 2 della ferrovia Trento-Malè',,,,,8759011226,cp_2129741398
1285,1285,46.10181427001953,11.095731735229492,,attraction,ab_51760,'Elettrotreno della ferrovia Trento-Malè',,,,,8759011229,cp_9763586530
1286,1286,46.0853157043457,11.175272941589355,,viewpoint,ab_69803,,,,,,8760570287,cp_4722862128
1287,1287,46.085968017578125,11.173843383789062,,information,ab_64800,,,,,,8760570290,cp_6928619470
1288,1288,46.08597946166992,11.173845291137695,,information,ab_88873,,,,,,8760570291,cp_9834305778
1289,1289,46.08587265014648,11.172205924987791,,information,ab_66790,,,,,,8760570293,cp_3564076650
1290,1290,46.13322067260742,11.100870132446287,,information,ab_27508,,,,,,8781376395,cp_4290802455
1291,1291,46.13327407836914,11.101203918457031,,information,ab_43709,,,,,,8781376396,cp_5518467699
1292,1292,46.13328552246094,11.101244926452637,,information,ab_14591,,,,,,8781376397,cp_4217539877
1293,1293,46.133296966552734,11.101290702819824,,information,ab_78247,,,,,,8781376398,cp_9677986540
1294,1294,46.100467681884766,11.116399765014648,,pitch,ab_77387,,table_tennis,,,,8818809684,cp_7110011810
1295,1295,46.1005973815918,11.116739273071287,,picnic_table,ab_62138,,chess,,,,8822133275,cp_6393382571
1296,1296,46.051063537597656,11.063590049743652,,information,ab_73520,,,,,,8860775888,cp_6774264794
1297,1297,46.09431838989258,11.119878768920898,,restaurant,ab_91480,'Sapore di Stelle Bistrò',,,italian,,8879333875,cp_7813705683
1298,1298,46.09043502807617,11.114991188049316,,playground,ab_5518,,,,,,8887841863,cp_4895065020
1299,1299,46.0433464050293,11.131949424743652,,picnic_table,ab_54676,,,,,,8906789587,cp_8314728338
1300,1300,46.04360580444336,11.13193416595459,,picnic_table,ab_86242,,,,,,8906789588,cp_8311142458
1301,1301,46.05237579345703,11.134084701538086,,picnic_table,ab_87359,,,,,,8928432553,cp_8123016471
1302,1302,46.03217315673828,11.151470184326172,,picnic_table,ab_53832,,,,,,8936428680,cp_6818420392
1303,1303,46.03621673583984,11.15156078338623,,picnic_table,ab_50932,,,,,,8936493773,cp_2293479053
1304,1304,46.007266998291016,11.13093376159668,,fitness_station,ab_53570,,fitness,,,,8946783728,cp_6023048126
1305,1305,45.99953842163086,11.132125854492188,,picnic_site,ab_26300,,,,,,8946827815,cp_5611885760
1306,1306,46.07273483276367,11.112354278564451,,picnic_table,ab_40149,,,,,,8972116797,cp_7367768599
1307,1307,46.070106506347656,11.158783912658691,,viewpoint,ab_80466,,,,,,8977889115,cp_9196664321
1308,1308,46.0686149597168,11.124768257141112,,restaurant,ab_80641,'Al Diciassette',,,,,8986484117,cp_4336683528
1309,1309,46.045188903808594,11.149195671081545,,picnic_table,ab_8980,,,,,,9025963583,cp_5809331052
1310,1310,46.06625747680664,11.147489547729492,,picnic_table,ab_52607,,,,,,9044968247,cp_5711774579
1311,1311,46.0921516418457,11.119914054870604,,restaurant,ab_78713,'Detto Fatto',,,italian,,9050734119,cp_4120721225
1312,1312,46.05440902709961,11.133706092834473,,parking,ab_40244,,,,,,9051937244,cp_7543186830
1313,1313,46.10435104370117,11.123370170593262,,picnic_table,ab_83252,,,,,,9054081612,cp_2725496443
1314,1314,46.06690216064453,11.138758659362791,,picnic_site,ab_5490,,,,,,9081737441,cp_4847867926
1315,1315,46.064491271972656,11.139161109924316,,picnic_site,ab_39551,'Terrazza',,,,,9081737442,cp_8156400597
1316,1316,46.08517456054688,11.157304763793944,,picnic_table,ab_59668,,,,,,9140127421,cp_9174920536
1317,1317,46.06795883178711,11.120532989501951,,guest_house,ab_84521,'Al Cavour 34',,,,,9146176787,cp_6277742795
1318,1318,46.060997009277344,11.121728897094728,,parking,ab_28945,,,6,,,9149858802,cp_4998726801
1319,1319,46.081172943115234,11.121868133544922,,parking,ab_8070,,,,,,9156063650,cp_3478158481
1320,1320,46.06248474121094,11.152411460876465,,playground,ab_84816,,,,,,9160222544,cp_4312067248
1321,1321,46.06521987915039,11.159279823303224,,picnic_table,ab_81856,,,,,,9162336964,cp_6610480726
1322,1322,46.06636428833008,11.151180267333984,,picnic_table,ab_69234,,,,,,9162880413,cp_4083916809
1323,1323,46.0660285949707,11.15149211883545,,picnic_table,ab_49376,,,,,,9162880414,cp_1211288586
1324,1324,46.068580627441406,11.125483512878418,,university,ab_97683,'CISMed - Centro Interdipartimentale di Scienze Mediche',,,,,9196004472,cp_2856557267
1325,1325,46.07345962524414,11.088129997253418,,picnic_site,ab_62172,,,,,,9204475717,cp_9111813919
1326,1326,46.0727653503418,11.08780002593994,,picnic_site,ab_70720,,,,,,9204504919,cp_8013771017
1327,1327,46.083778381347656,11.098267555236816,,parking,ab_60349,,,,,,9216236798,cp_3018995050
1328,1328,46.08404922485352,11.09865665435791,,parking,ab_52328,,,,,,9216236799,cp_8829967279
1329,1329,46.075225830078125,11.137273788452148,,hotel,ab_50585,'Be Place',,,,,9221875145,cp_3416538342
1330,1330,46.08375930786133,11.17527198791504,,viewpoint,ab_69133,,,,,,9221881099,cp_9194104150
1331,1331,46.10444259643555,11.105876922607422,,information,ab_24315,,,,,,9247880505,cp_6012678035
1332,1332,46.06089401245117,11.113673210144045,,playground,ab_8194,,,,,,9251473517,cp_8584127876
1333,1333,46.0631217956543,11.11523723602295,,playground,ab_96046,,,,,,9251473518,cp_2129352774
1334,1334,46.06333923339844,11.114629745483398,,artwork,ab_48948,,,,,,9251473519,cp_2662037654
1335,1335,46.10480499267578,11.115246772766112,,sports_hall,ab_32250,'Palestra Scherma',fencing,,,,9264424784,cp_6060432318
1336,1336,46.062500000029104,11.125939959253143,,music_school,ab_64077,'I Minipolifonici',,,,,66648542,cp_8923664868
1337,1337,46.0674400003941,11.116969981750913,,university,"0    ab_1056333
Name: has_ID, dtype: object",'Dipartimento di Lettere e Filosofia',,,,,72455760,cp_4641087092
1338,1338,46.07090998258019,11.121160011329296,"Mo-Th 09:30-12:30,15:30-18:30; Fr 14:30-18:30; Sa 08:30-14:30; Su off",library,"4    ab_1389451
Name: has_ID, dtype: object",'Biblioteca dei Ragazzi',,,,,74502607,cp_2942063902
1339,1339,46.06627001243936,11.117710019982296,,university,ab_97126,'Dipartimento di Economia e Management',,,,,208909969,cp_4621499812
1340,1340,46.06683000739051,11.119640037007455,,university,"3    ab_119365
Name: has_ID, dtype: object",'Facoltà di Giurisprudenza',,,,,215037366,cp_7527340216
1341,1341,46.05957999641987,11.115550003533968,Mo-Sa 08:00-23:45; Su 14:00-20:45,library,ab_40986,'BUC - Biblioteca Universitaria Centrale',,,,,235635928,cp_9140102704
1342,1342,46.06548999252985,11.15090998408894,,university,ab_26863,'Dipartimenti di Matematica e Fisica',,,,,275318443,cp_2743696822
1343,1343,46.06688000544296,11.150300032994863,,university,ab_79391,"""Dipartimento di Ingegneria e Scienza dell'Informazione""",,,,,275318445,cp_6552970263
1344,1344,46.06688000544296,11.150300032994863,Mo-Fr 08:00-21:45; Sa 08:00-18:00,library,ab_42521,'BUP - Biblioteca Universitaria Povo',,,,,275318462,cp_6729444850
1345,1345,46.06529000032009,11.123550027200736,,parking,ab_52838,'Garage Piazza di Fiera',,460,,,460782720,cp_6613782430
1346,1346,46.00760000106303,11.133530024035622,,university,ab_6076,'LNiF/CIMeC e BIOtech',,,,,668474303,cp_3260941082
1347,1347,46.06665000601981,11.119659985937034,,university,"1     ab_115334
2    ab_1327546
Name: has_ID, dtype: object",'Dipartimento di Sociologia e Ricerca Sociale',,,,,813142997,cp_1277397854
1348,1348,46.067029999600265,11.139080017404211,,university,ab_6226,'Dipartimento di Ingegneria Civile,,,,,819927358,cp_9831866645
1349,1349,46.06410999599103,11.12776998017344,,social_facility,"5    ab_756479
6    ab_775655
Name: has_ID, dtype: object","'A.P.S.P. ""Beato de Tschiderer""'",,,,,825136746,cp_1226456429
1350,1350,46.06333001799106,11.12040002416839,,school,ab_92871,'Liceo Leonardo Da Vinci',,,,,11619963,cp_2480205786
1351,1351,46.06742998401981,11.150609995774287,,office,ab_64454,'FBK',,,,,84011108,cp_7178095434
1352,1352,46.06742998401981,11.150609995774287,,office,ab_67219,'FBK',,,,,86382361,cp_9913075353
1353,1353,46.06514000616275,11.131379982052096,24/7,parking,ab_33367,,,40,,,2699083117,cp_5729308015
1354,1354,46.04925998768269,11.13300003629783,,school,ab_55715,'scuola secondaria di primo gradoOthmar Winkler',,,,,2812143483,cp_6949950901
1355,1355,46.03285237957876,11.047480546501356,Jun: Mo-Su 09:00-17:00; Jul-Aug: Mo-Su 09:00-18:00; Sep: Mo-Su 09:00-17:00,garden,ab_87291,'Giardino Botanico Alpino',,,,,3557900597,cp_3542947706
