,has_ID,has_officialName,has_municipality,has_province,has_country,has_website,has_latitude,has_longitude,has_elevation,has_facilityType,has_uploadDate,has_addr:street,has_addr:housenumber,has_accessibleElevator,has_reservedParkinglots,has_guidanceSystem,has_accessibleToilette,has_steps,has_ramp,has_staircaseSlope,has_levelOfAccessibility
386,ab_1077386,FIORERIA DA ALDO,Trento,TN,Italia,,46.068450019726725,11.119039976559122,0.0,Attivita commerciali,2010-09-13,Piazza Santa Maria Maggiore,30,False,False,False,False,False,True,Dislivello in percentuale: 18.0; Lunghezza in cm.: 73.0,limited
387,ab_1076387,FIORERIA FLORIS,Trento,TN,Italia,,46.06392002015557,11.119750007577125,0.0,Attivita commerciali,2010-09-13,Via Rosmini,67,False,False,False,False,False,False, ,no
388,ab_629388,FLAMBARD,Trento,TN,Italia,,46.04964999763743,11.13140998926545,200.0,Bar,2010-06-30,Via Degli Olmi,4,False,False,False,True,False,True,Dislivello in percentuale: 7.4; Lunghezza in cm.: 48.7,limited
389,ab_1075389,FLORART,Trento,TN,Italia,,46.06834000724757,11.124240025470158,0.0,Attivita commerciali,2010-09-13,Largo Carducci,10,False,False,True,False,False,False, ,limited
390,ab_127390,FONDAZIONE BRUNO KESSLER - SALA CONFERENZE,Trento,TN,Italia,www.fbk.eu,46.0627600066656,11.124080014938528,230.0,Centri e sale culturali,2013-04-29,Via Santa Croce,77,False,True,False,True,False,True,Dislivello in percentuale: 4.2; Lunghezza in cm.: 174.0,yes
391,ab_22391,FONDAZIONE FRANCO DEMARCHI,Trento,TN,Italia,www.fdemarchi.it,46.06885000414627,11.119239968768907,210.0,Associazioni,2016-05-03,Piazza Santa Maria Maggiore,7,False,True,False,True,False,False, ,limited
392,ab_112392,FORMAT - CENTRO AUDIOVISIVI,Trento,TN,Italia,www.format.provincia.tn.it,46.06732998791492,11.118159960544745,0.0,Centri e sale culturali,2013-01-21,Via Zanella 10/2,,False,True,False,True,False,True,Dislivello in percentuale: 12.0; Lunghezza in cm.: 35.0,yes
393,ab_34393,FORST,Trento,TN,Italia,www.forst.it,46.30376068598087,11.592056590025331,217.0,Ristoranti,2013-01-15,Via Oss Mazzurana,35,False,False,False,True,True,False, ,limited
394,ab_1515394,FORTE BUS DE VELA DI CADINE,Trento,TN,Italia,www.museostorico.it,46.08519951909579,11.070060252421603,0.0,Punti di interesse,2016-08-10,Via Al Pasiel,,False,False,False,True,True,True,Dislivello in percentuale: 20.0; Lunghezza in cm.: 5000.0,yes
395,ab_558395,FOTO GOTTARDINI OTTICA SRL,Trento,TN,Italia,www.gottardini.it,46.0695200115766,11.124370028788404,200.0,Ottica,2013-01-10,Via San Pietro,24,False,True,False,False,True,False, ,yes
396,ab_380396,FRIENDS - PIZZERIA KEBAB,Trento,TN,Italia,,46.0696000168424,11.11824000772006,200.0,Pizzerie,2013-01-21,Via Prepositura,8,False,True,False,False,True,False, ,yes
397,ab_585397,FRUTTA E VERDURA DA LINA,Trento,TN,Italia,,46.06218999534016,11.12583996314828,200.0,Frutta e Verdura,2010-07-14,Via Giovanni A Prato,8,False,True,False,False,False,False, ,limited
398,ab_1506398,FUNIVIA TRENTO - SARDAGNA stazione a valle,Trento,TN,Italia,www.trentinotrasporti.it,46.06830076273754,11.115222237743067,200.0,Uffici Pubblici,2020-01-30,Lungadige Monte Grappa,,False,True,False,False,False,False, ,limited
399,ab_1507399,FUNIVIA TRENTO SARDAGNA stazione a monte,Trento,TN,Italia,,46.06476004492656,11.100871073629415,600.0,Uffici Pubblici,2020-01-30,Strada Alla Funivia,,False,True,False,True,False,True,Dislivello in percentuale: 16.0; Lunghezza in cm.: 2300.0,yes
400,ab_709400,GAIA,Trento,TN,Italia,www.risto3.it,46.05603517295289,11.496361462820442,200.0,Ristoranti,2010-08-06,Via Maccani,128,False,False,False,False,False,False, ,no
401,ab_92401,GALLERIA CIVICA DI TRENTO,Trento,TN,Italia,www.mart.trento.it,46.06847998503059,11.121190018542675,133.0,Gallerie arte,2013-10-15,Via Belenzani,44,False,True,False,True,False,False, ,limited
402,ab_347402,GALLERIA D'ARTE M.FOGOLINO - CENTRO CULTURALE,Trento,TN,Italia,,46.16005999761112,11.296162067136043,180.0,Gallerie arte,2013-01-09,Via S. Trinita',30,False,True,False,False,False,False, ,limited
403,ab_350403,GALLERIA D'ARTE TORRE VERDE,Trento,TN,Italia,,46.07085998452774,11.123580034414118,190.0,Gallerie arte,2013-01-14,Vic. Dell'adige,5,False,False,False,False,False,False, ,no
404,ab_129404,GALLERIE PIEDICASTELLO,Trento,TN,Italia,www.museostorico.tn.it,46.07106332186911,11.112983597713123,320.0,Edifici Storici,2009-12-10,Piazza Di Piedicastello,,False,False,False,False,False,False, ,no
405,ab_273405,GARAGE TORRE VERDE,Trento,TN,Italia,,46.07101999505937,11.123739961126688,200.0,Parcheggi,2010-04-26,Via Torre Verde,40,False,False,False,False,False,True,Dislivello in percentuale: 10.0; Lunghezza in cm.: 1300.0,limited
406,ab_604406,GECELE,Trento,TN,Italia,www.eyewear.it,46.06893000941207,11.122070034557057,200.0,Ottica,2013-01-11,Via Delle Orne,20,False,False,False,False,True,False, ,limited
407,ab_701407,GELATERIA IGLOO,Trento,TN,Italia,,46.07699000559606,11.11810002993704,200.0,Gelaterie,2010-07-20,Via Scopoli,3,False,True,False,False,False,False, ,limited
408,ab_99408,GELATERIA ROBIN,Trento,TN,Italia,,46.0708899917411,11.1246300354249,194.0,Gelaterie,2013-02-28,Via Suffragio,86,False,True,False,False,False,False, ,limited
409,ab_773409,GELATERIA VIENNESE,Trento,TN,Italia,,46.063239996350944,11.123529994452156,200.0,Gelaterie,2010-06-14,Via Santa Croce,82,False,True,False,False,False,True,Dislivello in percentuale: 31.0; Lunghezza in cm.: 11.0,yes
410,ab_387410,GELATOMANIA,Trento,TN,Italia,,46.06755998733806,11.122180005126722,200.0,Gelaterie,2013-02-28,Via Garibaldi,9,False,False,True,False,False,False, ,limited
411,ab_1371411,GIARDINO DI PIAZZA DANTE,Trento,TN,Italia,,46.07231483512528,11.11991658637514,0.0,Parchi Pubblici,2014-11-19,Piazza Dante,,False,True,False,False,False,False, ,limited
412,ab_159412,GIGI'S CAFFE',Trento,TN,Italia,,46.06988001431799,11.119699967615162,233.0,Bar,2013-01-31,Via Pozzo,24,False,True,True,False,True,False, ,yes
413,ab_428413,GITAN VIAGGI SRL,Trento,TN,Italia,www.gitanviaggi.it,46.163725870247625,10.765467071424377,200.0,Agenzie viaggi e Promozione Turistica,2010-08-23,Viale Bolognini,2,False,True,False,False,True,True,Dislivello in percentuale: 18.7; Lunghezza in cm.: 347.0,yes
414,ab_603414,GRADO 12 ENOTECA,Trento,TN,Italia,,46.06832999087328,11.12419995997297,200.0,Enoteche,2013-01-11,Largo Carducci,12,False,True,False,False,False,False, ,limited
415,ab_800415,GRAND HOTEL TRENTO,Trento,TN,Italia,www.grandhoteltrento.com,46.07106001864702,11.121480032392526,200.0,Alberghi / Hotel,2013-02-01,Via Alfieri,1,False,True,False,True,False,True,Dislivello in percentuale: 6.0; Lunghezza in cm.: 816.0,yes
416,ab_142416,GRAZIANO'S ,Trento,TN,Italia,,46.06589999332368,11.121209967472224,189.0,Fast Food,2013-01-30,Via Carlo Esterle,9,False,True,False,False,False,True,Dislivello in percentuale: 42.2; Lunghezza in cm.: 32.0,yes
417,ab_310417,GROM il gelato come una volta ,Trento,TN,Italia,www.grom.it,46.06727998986247,11.120979968049085,180.0,Bar,2013-01-16,Piazza Duomo,27,False,True,False,False,False,False, ,limited
418,ab_78418,GRUPPO DEUTSCHE BANK,Trento,TN,Italia,,46.07096999700693,11.123659997770403,215.0,Bancomat,2009-11-19,Via Torre Verde,36,False,True,False,False,False,False, ,limited
419,ab_399419,Globtrotter - Trentina viaggi,Trento,TN,Italia,www.globtrotter.it,46.06440998430568,11.123490012774,200.0,Agenzie viaggi e Promozione Turistica,2010-08-19,Via Santa Croce,29,False,True,False,False,True,False, ,yes
420,ab_516420,HOME CARE,Trento,TN,Italia,www.homecare.unifarm.it,46.03850998731261,11.115900031810584,200.0,Ortopedie e Sanitarie,2010-07-19,Via Provina,3,False,False,False,True,False,True,Dislivello in percentuale: 14.4; Lunghezza in cm.: 100.0,limited
421,ab_799421,HOTEL AMERICA,Trento,TN,Italia,www.hotelamerica.it,46.07132999974832,11.124229967186324,200.0,Alberghi / Hotel,2013-01-04,Via Torre Verde,52,False,False,False,True,False,True,Dislivello in percentuale: 8.4; Lunghezza in cm.: 500.0,limited
422,ab_809422,HOTEL EVEREST,Trento,TN,Italia,www.hoteleverest.it,46.00303999427848,11.244619996866504,200.0,Alberghi / Hotel,2010-08-27,Corso Alpini,14,False,True,False,True,False,False, ,limited
423,ab_797423,HOTEL SPORTING TRENTO,Trento,TN,Italia,www.hotelsportingtrento.com,46.05106000138963,11.112339986074886,200.0,Alberghi / Hotel,2010-09-03,Via R. Da Sanseverino,125,False,False,False,True,False,False, ,no
424,ab_1385424,HOTEL VELA,Trento,TN,Italia,www.hotelvela.com,46.08222001981093,11.102800039156705,0.0,Alberghi / Hotel,2010-08-27,Via Santi Cosma E Damiano,21,False,False,False,True,False,False, ,no
425,ab_806425,HOTEL VENEZIA,Trento,TN,Italia,www.hotelveneziatn.it,46.06798000450618,11.121280040182768,200.0,Alberghi / Hotel,2013-01-23,Via Belenzani,70,False,False,False,False,False,False, ,no
426,ab_1426,Handicrea,Trento,TN,Italia,www.handicrea.it,46.073039991815136,11.125309975410488,189.0,Cooperative e Laboratori Sociali,2013-02-11,Via S. Martino,46,False,True,False,True,False,False, ,limited
427,ab_1074427,I FIORI DI FRENCY,Trento,TN,Italia,,46.06594001691133,11.120049995891776,0.0,Attivita commerciali,2010-09-13,Via Prati,22,False,False,False,False,False,False, ,no
428,ab_397428,I MONDI DI ALICE - Viaggi Vacanze,Trento,TN,Italia,www.imondidialice.it,46.07068999953134,11.123569976130312,200.0,Agenzie viaggi e Promozione Turistica,2010-08-20,Vicolo Dell'adige,11,False,True,False,False,True,False, ,yes
429,ab_240429,IL LIBERTINO,Trento,TN,Italia,,46.07091999895448,11.112490022141714,185.0,Ristoranti,2010-05-06,Piazza Piedicastello 4 - 6,,False,True,False,True,False,True,Dislivello in percentuale: 16.0; Lunghezza in cm.: 40.0,yes
430,ab_607430,IL PANIERE,Trento,TN,Italia,,46.06046998689905,11.122059976273247,200.0,Panifici,2010-06-28,Via Perini,137,False,True,False,False,True,False, ,yes
431,ab_769431,IL PANIERE,Trento,TN,Italia,,46.05829999598595,11.122370022871706,200.0,Panifici,2010-07-01,Via Veneto,100,False,True,False,False,False,False, ,limited
432,ab_257432,IL PAPIRO,Trento,TN,Italia,www.libreriailpapiro.it,46.06640999022238,11.130650002104543,190.0,Librerie,2010-05-04,Via Grazioli 37,,False,True,False,False,False,False, ,limited
433,ab_77433,ILARY'S CAFE',Trento,TN,Italia,,46.070900008115416,11.123610041627472,211.0,Bar,2013-01-28,Vicolo Dell'adige,3,False,True,False,True,False,True,Dislivello in percentuale: 7.0; Lunghezza in cm.: 200.0,yes
434,ab_602434,INDAL SRL - CIOCCOLATO E CACAO,Trento,TN,Italia,,46.06780000313549,11.123889997193544,200.0,Dolciumi,2013-01-04,Via Mantova,28,False,True,False,False,True,False, ,yes
435,ab_766435,INDAL SRL,Trento,TN,Italia,,45.87533998111047,11.033090013560413,200.0,Dolciumi,2010-06-29,Via 24 Maggio,9,False,True,False,False,True,False, ,yes
436,ab_746436,INFRASTRUTTURE STRADALI E FERROVIARIE,Trento,TN,Italia,wwww.provincia.tn.it,46.07198001633955,11.122349990123126,200.0,Uffici Pubblici,2013-01-14,Via Gazzoletti,33,False,True,False,True,False,True,Dislivello in percentuale: 9.0; Lunghezza in cm.: 713.0,yes
437,ab_12437,INPS,Trento,TN,Italia,www.inps.it,46.06909999440848,11.119910018108754,230.0,Uffici Pubblici,2013-02-04,Via Orfane,8,False,True,False,True,False,True,Dislivello in percentuale: 8.5; Lunghezza in cm.: 700.0,yes
438,ab_697438,INTERCULTURA,Trento,TN,Italia,www.interculturatrento.it,46.05851000457002,11.121529988535457,200.0,Associazioni,2010-07-16,Via Bronzetti,29,False,True,False,True,False,True,Dislivello in percentuale: 7.0; Lunghezza in cm.: 470.0,yes
439,ab_620439,INTERNATIONAL BAR,Trento,TN,Italia,,46.06153000428412,11.13373001624538,200.0,Bar,2010-08-09,Piazza Vicenza,9/10,False,True,False,True,False,False, ,limited
440,ab_741440,ISIT - ISTITUTO UNIVERSITARIO PER INTERPRETI E TRADUTTORI,Trento,TN,Italia,www.isit.tn.it,46.068199987555005,11.126380009169878,200.0,Uffici Pubblici,2013-01-14,Vicolo Santa Maria Maddalena,22,False,True,False,True,True,False, ,yes
441,ab_32441,JUST CAFE DAM SNC,Trento,TN,Italia,,46.06853999945733,11.123390016669134,204.0,Bar,2013-01-11,Via Malpaga,20,False,False,False,True,False,False, ,no
442,ab_9442,KEBAB IL TURCO 4,Trento,TN,Italia,,46.0681199822892,11.12064997252108,199.0,Fast Food,2013-01-30,Via Cavour,29,False,True,False,False,True,False, ,yes
443,ab_158443,KEBAB SARA,Trento,TN,Italia,,46.06972000378636,11.119280034266067,233.0,Fast Food,2013-01-23,Via Roma,19,False,True,False,False,False,True,Dislivello in percentuale: 20.5; Lunghezza in cm.: 31.0,yes
444,ab_617444,KING CAR,Trento,TN,Italia,,46.04702000787808,11.126960036869605,200.0,Riparazione Autovetture,2010-08-09,Via Fermi,26,False,False,False,False,False,False, ,no
445,ab_177445,L'ANDALUSIA KEBAB,Trento,TN,Italia,,46.065689984739606,11.12385998998016,201.0,Fast Food,2013-01-31,Piazza Garzetti,13,False,True,True,False,True,False, ,yes
446,ab_771446,L'ANGOLO DELLE ERBE,Trento,TN,Italia,,46.056950006660514,11.128489985656216,0.0,Erboristerie,2019-01-23,Viale Verona,41,False,False,False,False,False,False, ,no
447,ab_618447,L'OFFICINA,Trento,TN,Italia,,46.04702000787808,11.126960036869605,200.0,Riparazione Autovetture,2010-08-09,Via Fermi,26,False,False,False,False,False,False, ,no
448,ab_698448,L.I.L.A. TRENTINO,Trento,TN,Italia,www.lilatrentino.it,46.05851000457002,11.121529988535457,200.0,Associazioni,2010-07-16,Via Bronzetti,29,False,True,False,True,False,True,Dislivello in percentuale: 7.0; Lunghezza in cm.: 470.0,yes
449,ab_329449,L.I.L.T. Lega Italiana per la Lotta contro i Tumori,Trento,TN,Italia,www.legatumori.it,46.06036999079416,11.12517997209224,180.0,Associazioni,2010-05-17,Corso 3 Novembre,134,False,True,False,False,False,False, ,limited
450,ab_200450,LA  RIVISTERIA,Trento,TN,Italia,,46.06647997911389,11.122510000654728,250.0,Librerie,2013-01-09,Via S. Vigilio,21,False,True,False,False,False,False, ,limited
451,ab_1389451,LA BIBLIOTECA DEI RAGAZZI - PALAZZINA LIBERTY,Trento,TN,Italia,www.bibcom.trento.it,46.07090998258019,11.121160011329296,200.0,Biblioteche,2017-09-28,Piazza Dante,32,False,True,False,True,False,True,Dislivello in percentuale: 9.0; Lunghezza in cm.: 1320.0,yes
452,ab_515452,LA BIBLIOTECA DEI RAGAZZI,Trento,TN,Italia,www.bibcom.trento.it,46.06983999073032,11.12012995924806,200.0,Biblioteche,2013-01-23,Passaggio Peterlongo,3,False,True,False,True,False,True,Dislivello in percentuale: 15.0; Lunghezza in cm.: 20.0,yes
453,ab_386453,LA DELIZIA,Trento,TN,Italia,,46.06593000053704,11.122779981756024,200.0,Gelaterie,2013-02-28,Via Mazzini,20,False,False,False,False,True,False, ,limited
454,ab_385454,LA GELATERIA,Trento,TN,Italia,,46.06839000530002,11.121209967472224,200.0,Gelaterie,2013-01-23,Via Belenzani,50,False,True,False,False,False,False, ,limited
455,ab_559455,LA PANETTERIA DI GIOVANELLA NIVES,Trento,TN,Italia,,46.07750000249479,11.119650011472231,200.0,Panifici,2010-07-07,Piazza Generale Cantore,9,False,True,False,False,True,False, ,yes
456,ab_58456,LA POSADA,Trento,TN,Italia,,46.06822002030361,11.124510006571429,185.0,Ristoranti,2013-01-11,Largo Carducci,24,False,True,False,True,False,True,Dislivello in percentuale: 14.5; Lunghezza in cm.: 62.0,yes
457,ab_194457,LA RETE,Trento,TN,Italia,www.cooplarete.org,46.06085999685379,11.11662003729336,157.0,Cooperative e Laboratori Sociali,2010-02-16,Via Taramelli,8/10,False,False,False,True,False,False, ,no
458,ab_781458,LA RUOTA,Trento,TN,Italia,www.laruota.coop,46.09222998194966,11.114500002523188,200.0,Cooperative e Laboratori Sociali,2010-07-26,Via Brennero,165,False,False,False,False,False,False, ,no
459,ab_198459,LA STUA,Trento,TN,Italia,,46.0622500097669,11.127969972383228,195.0,Ristoranti,2010-03-03,Via Dei Mille,20,False,True,True,False,False,True,Dislivello in percentuale: 14.1; Lunghezza in cm.: 10.7,yes
460,ab_201460,LABORATORIO ANALISI ADIGE,Trento,TN,Italia,www.laboratorioadige.it,46.07221001576269,11.122479993441374,284.0,Laboratori di Analisi,2010-02-24,Via Gazzoletti,25,False,True,False,True,False,True,Dislivello in percentuale: 11.8; Lunghezza in cm.: 700.0,yes
461,ab_308461,LABORATORIO ANALISI DRUSO,Trento,TN,Italia,,46.06379999130209,11.122890036144696,196.0,Laboratori di Analisi,2010-05-25,Via Madruzzo,68,False,True,False,True,False,False, ,limited
462,ab_215462,LE DUE SPADE ,Trento,TN,Italia,,46.06694001986969,11.120270020850144,170.0,Osterie / Trattorie,2013-01-16,Via Don Arcangelo Rizzi,11,False,True,False,False,True,False, ,yes
463,ab_147463,LE SFIZIOSE,Trento,TN,Italia,,46.066638016748406,11.121123518689275,204.0,Fast Food,2013-01-22,Piazza D'arogno,13,False,True,False,False,False,False, ,limited
464,ab_1073464,LI' LA',Trento,TN,Italia,,46.06464122388583,11.121146659280472,0.0,Attivita commerciali,2010-09-13,Via Travai,39,False,True,False,False,False,True,Dislivello in percentuale: 28.0; Lunghezza in cm.: 36.0,yes
465,ab_1390465,LIBERCAFE' - PALAZZINA LIBERTY,Trento,TN,Italia,www.libercafe.it,46.07085001006297,11.121030008011047,200.0,Bar,2017-09-28,Piazza Dante,29,False,True,False,True,False,True,Dislivello in percentuale: 9.0; Lunghezza in cm.: 1320.0,yes
466,ab_400466,LIBERI TUTTI,Trento,TN,Italia,www.liberitutti.net,46.06996999404856,11.124549988249584,200.0,Agenzie viaggi e Promozione Turistica,2010-08-19,Via San Pietro,3,False,True,False,False,True,False, ,yes
467,ab_199467,LIBRERIA - VIAGGERIA,Trento,TN,Italia,,46.066439997435765,11.12240003008506,184.0,Librerie,2013-01-09,Via S. Vigilio,20,False,True,False,False,False,True,Dislivello in percentuale: 16.2; Lunghezza in cm.: 81.0,yes
468,ab_249468,LIBRERIA ANCORA,Trento,TN,Italia,,46.06412001236535,11.12356000166551,190.0,Librerie,2010-04-27,Vai Santa Croce,35,False,True,False,False,False,True,Dislivello in percentuale: 27.0; Lunghezza in cm.: 58.0,yes
469,ab_324469,LIBRERIA CARTOLERIA BENIGNI,Trento,TN,Italia,,46.06798000450618,11.121520014070684,180.0,Librerie,2013-01-15,Via Belenzani 51,,False,True,False,False,True,False, ,yes
470,ab_321470,LIBRERIA DISERTORI,Trento,TN,Italia,,46.06914001799615,11.123049962857294,180.0,Librerie,2013-01-11,Via Diaz 11,,False,False,True,False,True,False, ,yes
471,ab_248471,LIBRERIA DRAKE,Trento,TN,Italia,,46.39140001330125,11.058089961790529,200.0,Librerie,2010-04-26,Via Giuseppe Verdi,3,False,True,False,False,False,False, ,limited
472,ab_309472,LIBRERIA EINAUDI ELECTA,Trento,TN,Italia,www.einaudi.it,46.07095000616784,11.125850021432086,180.0,Librerie,2013-01-04,Piazza Mostra,8,False,True,False,False,False,False, ,limited
473,ab_717473,LIBRERIA GIUNTI AL PUNTO SPA,Trento,TN,Italia,www.giuntialpunto.it,46.09455000892959,11.115749995743728,200.0,Librerie,2010-08-05,Via Trener,16,False,False,False,False,False,False, ,no
474,ab_182474,LIBRERIA UBIK,Trento,TN,Italia,,46.05888004464046,11.126990085992489,218.0,Librerie,2010-03-03,Corso Tre Novembre,10/12,False,True,False,False,True,True,Dislivello in percentuale: 19.1; Lunghezza in cm.: 19.0,yes
475,ab_229475,LIBRERIA UNIVERSITARIA,Trento,TN,Italia,www.libreriauniversitaria.it,46.06451999678487,11.120930011906154,161.0,Librerie,2010-03-17,Via Travai,28,False,True,False,False,False,True,Dislivello in percentuale: 33.5; Lunghezza in cm.: 62.0,yes
476,ab_1114476,LICEO PRATI - AULA MAGNA,Trento,TN,Italia,www.liceoprati.it,46.16005999761112,11.296162067136043,200.0,Centri e sale culturali,2013-04-29,Via Ss. Trinita',36,False,True,False,True,False,True,Dislivello in percentuale: 7.7; Lunghezza in cm.: 687.0,yes
477,ab_754477,LICIA DI TAZZI & C,Trento,TN,Italia,,46.0702999895766,11.12788003456214,200.0,Frutta e Verdura,2010-08-02,Via Cervara,19,False,True,False,False,False,False, ,limited
478,ab_226478,LINE CAFE' CONTEMPORANEITY,Trento,TN,Italia,,46.06691998712108,11.120489961989447,180.0,Bar,2013-01-23,Via Verdi,75,False,True,False,True,False,True,Dislivello in percentuale: 18.3; Lunghezza in cm.: 136.0,yes
479,ab_756479,LOGOPEDIA,Trento,TN,Italia,www.logopedia.iaps.tn.it,46.06410999599103,11.12776998017344,200.0,Ambulatori Medici,2010-07-14,Via Piave,108,False,True,False,False,False,True,Dislivello in percentuale: 20.0; Lunghezza in cm.: 670.0,yes
480,ab_779480,LUNELLI CARMEN E CARLA S.N.C.,Trento,TN,Italia,,46.06834463550595,11.125174857059037,200.0,Panifici,2013-01-11,Largo Carducci,48,False,False,True,False,True,False, ,yes
481,ab_501481,La Tana del Ghiro,Trento,TN,Italia,,45.799179997201634,11.02660996421548,200.0,Bar,2010-07-27,Via Anzoletti,14,False,True,False,False,True,False, ,yes
482,ab_366482,Libreria Giunti al Punto Spa,Trento,TN,Italia,www.giuntialpunto.it,46.06883998777198,11.12264997843775,200.0,Librerie,2010-08-04,Via Oss Mazzurana,45-47,False,False,False,False,False,False, ,no
483,ab_375483,Libreria Gulliver,Trento,TN,Italia,,46.09036999572552,11.116909967324176,200.0,Librerie,2010-08-04,Via Brennero,320,False,False,False,False,False,False, ,no
484,ab_793484,MALYBAR,Trento,TN,Italia,,46.05828000514688,11.122280001231587,200.0,Bar,2010-07-01,Via Veneto,96,False,True,False,False,True,True,Dislivello in percentuale: 15.8; Lunghezza in cm.: 32.0,yes
485,ab_761485,MERA EMILIO S.N.C.,Trento,TN,Italia,,46.06576001554063,11.123090028354484,200.0,Frutta e Verdura,2013-01-09,Via 2 Androna Di Borgonuovo,1,False,True,False,False,True,False, ,yes
486,ab_53486,MILKY WALKY,Trento,TN,Italia,www.milkywalky.com,46.067090014027,11.12228997569639,199.0,Bar,2013-01-09,Via Garibaldi,27,False,True,False,True,False,True,Dislivello in percentuale: 14.8; Lunghezza in cm.: 86.0,yes
487,ab_205487,MINI BAR,Trento,TN,Italia,,46.05819999988108,11.132880007444356,180.0,Bar,2010-04-13,Via Gerola,7,False,True,False,False,True,False, ,yes
488,ab_93488,MINI BISTRO' DORDI,Trento,TN,Italia,,46.0673599951283,11.123009981179138,181.0,Bar,2013-01-04,Via Dordi,21,False,True,True,False,False,False, ,yes
489,ab_789489,MIRMAR SNC,Trento,TN,Italia,,46.06417001041777,11.130359988254668,200.0,Bar,2010-07-14,Via Barbacovi,40,False,True,False,True,False,True,Dislivello in percentuale: 9.0; Lunghezza in cm.: 220.0,yes
490,ab_232490,MORDI E FUGGI BAR,Trento,TN,Italia,,45.91133732697323,10.812003847617,190.0,Bar,2010-04-29,Via Degasperi,8,False,True,False,True,False,False, ,limited
491,ab_671491,MOSCHEA COMUNITA' ISLAMICA DEL TRENTINO ALTO ADIGE,Trento,TN,Italia,,46.05542688828941,11.120464541244502,200.0,Edifici di Culto,2010-05-17,Via Vivaldi,15,False,True,False,False,False,False, ,limited
492,ab_417492,MOSER CICLI,Trento,TN,Italia,www.mosercicli.com,46.067259999023406,11.125350040907676,200.0,Attivita commerciali,2013-01-14,Via Calepina,65,False,True,False,False,False,False, ,limited
493,ab_557493,MOT,Trento,TN,Italia,www.motcenter.it,46.067869992027,11.125980024750334,0.0,Ottica,2013-01-14,Via Galilei,15,False,True,False,False,True,False, ,yes
494,ab_723494,MOTORIZZAZIONE CIVILE,Trento,TN,Italia,"www.motorizzazione,provincia.tn.it",46.06729998070156,11.11259999271138,200.0,Uffici Pubblici,2010-08-03,Via Lung'adige S. Nicolo',14,False,False,False,True,False,False, ,no
495,ab_1236495,MUSE - MUSEO DELLE SCIENZE,Trento,TN,Italia,www.muse.it,46.062489983654814,11.11502999026098,0.0,Musei,2016-05-03,Corso Del Lavoro E Della Scienza,3,False,True,False,True,False,False, ,limited
496,ab_377496,MUSEO DEL RAME - MUSEO NAVARINI,Trento,TN,Italia,www.navariniramoe.com,46.03733999935787,11.104299980729962,190.0,Musei,2010-08-05,Via Val Gola,22,False,False,False,False,True,False, ,limited
497,ab_117497,MUSEO DELLA SAT - PALAZZO SARACINI CRESSERI,Trento,TN,Italia,www.sat.tn.it,46.158291887394135,10.762213319978384,230.0,Edifici Storici,2016-05-03,Via Manci,57,False,True,False,True,False,False, ,limited
498,ab_140498,MUSEO DIOCESANO TRIDENTINO C/O PALAZZO PRETORIO,Trento,TN,Italia,www.museodiocesanotridentino.it,46.06729998070156,11.12189996574162,206.0,Edifici Storici,2013-01-16,Piazza Duomo,18,False,True,False,True,False,True,Dislivello in percentuale: 9.0; Lunghezza in cm.: 740.0,yes
499,ab_1483499,MUSEO NAZIONALE STORICO DEGLI ALPINI,Trento,TN,Italia,www.museonazionalealpini.it,46.07070433479956,11.109037703010992,0.0,Musei,2016-11-07,Doss Trento,,False,False,False,False,False,True,Dislivello in percentuale: 10.0; Lunghezza in cm.: 3000.0,limited
500,ab_507500,N.A.A.A. (NATWORK AIUTO ASSISTENZA ACCOGLIENZA),Trento,TN,Italia,www.naaa.it,46.0592531177835,11.121092709733396,200.0,Associazioni,2010-07-27,Via Bronzetti,"""",False,True,False,True,False,True,Dislivello in percentuale: 7.0; Lunghezza in cm.: 470.0,yes
501,ab_556501,NATURERBE E SANITARI,Trento,TN,Italia,,46.064879999526255,11.123869964444935,200.0,Erboristerie,2013-01-09,Piazza Fiera,7,False,True,False,False,False,True,Dislivello in percentuale: 13.0; Lunghezza in cm.: 150.0,yes
502,ab_658502,NIKY'S,Trento,TN,Italia,www.nikys.it,46.056039983432754,11.120249988101534,200.0,Ristoranti,2010-07-01,Via San Pio X,29,False,True,False,True,False,True,Dislivello in percentuale: 34.7; Lunghezza in cm.: 38.0,yes
503,ab_69503,NON SOLO PIZZA,Trento,TN,Italia,,46.07041000205578,11.124700024316413,172.0,Fast Food,2013-01-04,Via Suffragio,83,False,True,False,False,False,False, ,limited
504,ab_234504,NUOVA APULEIO,Trento,TN,Italia,,46.072080012444445,11.115129986365844,180.0,Gelaterie,2010-05-06,Via Marco Apuleio,58,False,False,True,False,True,False, ,yes
505,ab_735505,NUOVA ASIA,Trento,TN,Italia,,46.06913000162186,11.11866999935296,200.0,Ristoranti,2013-01-21,Via Prepositura,15,False,True,False,True,False,False, ,limited
506,ab_732506,NUOVA CASTELLI,Trento,TN,Italia,,46.07618002038271,11.123840041050611,200.0,Ristoranti,2010-07-29,Piazza Di Centa,11,False,True,False,True,False,True,Dislivello in percentuale: 22.0; Lunghezza in cm.: 100.0,yes
507,ab_788507,NUOVO BAR CHISTÉ,Trento,TN,Italia,,46.09207001332754,11.115610017960703,200.0,Bar,2010-07-14,Via Del Brennero,6,False,True,False,False,True,False, ,yes
